,food,cat,subcat,kalescale,nd,protein,fiber,calcium,iron,magnesium,phosphorous,potassium,sodium,zinc,copper,manganese,selenium,vitc,thiamin,riboflavin,niacin,pantothenicacid,vitb6,folate,vitb12,vita,vite,vitd,vitk
3059,"NEW ZEALAND SPINACH,RAW",vegetable,greens,128,22.44524158,0.214285714,0.428571429,0.414285714,0.317460317,0.696428571,0.2,0.265306122,0.386904762,0.180952381,0.332142857,2.282142857,0.071428571,3.571428571,0.19047619,0.546218487,0.178571429,0.222857143,1.085714286,0.267857143,0,6.285714286,0.482993197,0,30.08928571
3294,"WATERCRESS,RAW",vegetable,green,127,22.26523515,0.418181818,0.181818182,1.090909091,0.101010101,0.477272727,0.545454545,0.857142857,0.15530303,0.066666667,0.35,1.109090909,0.116883117,6.515151515,0.545454545,0.64171123,0.090909091,0.281818182,0.586363636,0.204545455,0,5.801818182,0.432900433,0,28.40909091
3202,"SPINACH,RAW",vegetable,green,127,22.17922769,0.248695652,0.382608696,0.430434783,0.654589372,0.858695652,0.213043478,0.693167702,0.143115942,0.153623188,0.282608696,1.95,0.062111801,2.036231884,0.226086957,0.483375959,0.157391304,0.02826087,0.423913043,2.108695652,0,8.153913043,0.420289855,0,26.24456522
2904,"BEET GREENS,RAW",vegetable,greens,122,21.36464557,0.2,0.672727273,0.531818182,0.648989899,0.795454545,0.186363636,0.98961039,0.428030303,0.115151515,0.434090909,0.888636364,0.058441558,2.272727273,0.303030303,0.588235294,0.090909091,0.113636364,0.240909091,0.170454545,0,5.750909091,0.324675325,0,22.72727273
2953,"CHARD,SWISS,RAW",vegetable,,120,20.89737766,0.189473684,0.336842105,0.268421053,0.526315789,1.065789474,0.242105263,0.569924812,0.467105263,0.126315789,0.471052632,0.963157895,0.067669173,2.631578947,0.140350877,0.278637771,0.105263158,0.090526316,0.260526316,0.184210526,0,6.437894737,0.473684211,0,54.60526316
2967,"CORIANDER (CILANTRO) LEAVES,RAW",vegetable,,119,20.76375456,0.185217391,0.486956522,0.291304348,0.427536232,0.282608696,0.208695652,0.647204969,0.083333333,0.144927536,0.489130435,0.926086957,0.055900621,1.956521739,0.194202899,0.414322251,0.242173913,0.247826087,0.323913043,0.673913043,0,5.867826087,0.517598344,0,16.84782609
2958,"CHICORY GREENS,RAW",vegetable,greens,116,20.26245002,0.147826087,0.695652174,0.434782609,0.217391304,0.326086957,0.204347826,0.52173913,0.081521739,0.12173913,0.641304348,0.932608696,0.01863354,1.739130435,0.173913043,0.255754476,0.108695652,0.503913043,0.22826087,1.195652174,0,4.971304348,0.467908903,0,16.17391304
2914,"BROCCOLI RAAB,RAW",vegetable,,115,20.04410991,0.288181818,0.490909091,0.490909091,0.54040404,0.25,0.331818182,0.254545455,0.0625,0.233333333,0.095454545,0.897727273,0.064935065,1.53030303,0.490909091,0.344919786,0.2775,0.146363636,0.388636364,0.943181818,0,2.383636364,0.350649351,0,12.72727273
2931,"CABBAGE,CHINESE (PAK-CHOI),RAW",vegetable,,110,19.25845026,0.230769231,0.307692308,0.807692308,0.341880342,0.365384615,0.284615385,0.553846154,0.208333333,0.097435897,0.080769231,0.611538462,0.054945055,5.769230769,0.205128205,0.316742081,0.192307692,0.067692308,0.746153846,1.269230769,0,6.873846154,0.032967033,0,4.375
3002,"ENDIVE,RAW",vegetable,,107,18.65851417,0.147058824,0.729411765,0.305882353,0.27124183,0.220588235,0.164705882,0.527731092,0.053921569,0.309803922,0.291176471,1.235294118,0.016806723,0.637254902,0.31372549,0.259515571,0.117647059,0.529411765,0.058823529,2.088235294,0,2.549411765,0.1232493,0,16.98529412
3278,"TURNIP GREENS,RAW",vegetable,green,104,18.16464763,0.09375,0.4,0.59375,0.190972222,0.2421875,0.13125,0.264285714,0.052083333,0.039583333,0.546875,0.728125,0.053571429,3.125,0.145833333,0.183823529,0.09375,0.11875,0.4109375,1.515625,0,7.241875,0.425595238,0,9.8046875
2992,"CRESS,GARDEN,RAW",vegetable,,101,17.65874705,0.1625,0.1375,0.253125,0.225694444,0.296875,0.2375,0.541071429,0.018229167,0.047916667,0.265625,0.8640625,0.040178571,3.59375,0.166666667,0.477941176,0.15625,0.075625,0.3859375,0.625,0,4.323125,0.104166667,0,21.16796875
3018,"KALE,RAW",vegetable,greens,100,17.4691468,0.174693878,0.293877551,0.306122449,0.166666667,0.239795918,0.187755102,0.286297376,0.032312925,0.076190476,1.529591837,0.67244898,0.026239067,4.081632653,0.149659864,0.156062425,0.102040816,0.018571429,0.276530612,0.719387755,0,4.07755102,0.149659864,0,17.97959184
2861,"ASPARAGUS,RAW",vegetable,,100,17.38391058,0.22,0.42,0.12,0.594444444,0.175,0.26,0.288571429,0.004166667,0.18,0.4725,0.395,0.164285714,0.466666667,0.476666667,0.414705882,0.2445,0.137,0.2275,0.65,0,0.756,0.269047619,0,2.6
3035,"LETTUCE,BUTTERHEAD (INCL BOSTON&BIBB TYPES),RAW",vegetable,greens,99,17.25617658,0.207692308,0.338461538,0.269230769,0.52991453,0.25,0.253846154,0.523076923,0.016025641,0.102564103,0.061538462,0.688461538,0.065934066,0.474358974,0.292307692,0.280542986,0.137307692,0.115384615,0.315384615,1.403846154,0,5.095384615,0.065934066,0,9.836538462
3251,"TARO LEAVES,RAW",vegetable,green,99,17.24041818,0.237142857,0.352380952,0.254761905,0.297619048,0.267857143,0.142857143,0.440816327,0.00297619,0.065079365,0.321428571,0.85,0.030612245,2.063492063,0.331746032,0.638655462,0.180119048,0.02,0.173809524,0.75,0,2.297619048,0.229024943,0,3.232142857
3038,"LETTUCE,GRN LEAF,RAW",vegetable,greens,98,17.13762563,0.181333333,0.346666667,0.24,0.318518519,0.216666667,0.193333333,0.36952381,0.077777778,0.08,0.096666667,0.833333333,0.057142857,1.022222222,0.311111111,0.31372549,0.125,0.089333333,0.3,0.633333333,0,9.873333333,0.06984127,0,10.525
2960,"CHIVES,RAW",vegetable,,97,17.00713636,0.218,0.333333333,0.306666667,0.296296296,0.35,0.193333333,0.281904762,0.004166667,0.124444444,0.261666667,0.621666667,0.042857143,3.227777778,0.173333333,0.225490196,0.107833333,0.108,0.23,0.875,0,2.902,0.033333333,0,8.8625
2996,"DANDELION GREENS,RAW",vegetable,greens,94,16.37034285,0.12,0.311111111,0.415555556,0.382716049,0.2,0.146666667,0.252063492,0.07037037,0.060740741,0.19,0.38,0.015873016,1.296296296,0.281481481,0.339869281,0.089555556,0.018666667,0.278888889,0.15,0,4.516,0.364021164,0,21.62222222
2963,"COLLARDS,RAW",vegetable,greens,93,16.24571137,0.18875,0.5,0.725,0.081597222,0.2109375,0.078125,0.190178571,0.022135417,0.04375,0.071875,1.028125,0.058035714,1.838541667,0.1125,0.238970588,0.1159375,0.0834375,0.2578125,1.0078125,0,3.136875,0.336309524,0,17.07421875
3603,"ARUGULA,RAW",vegetable,,93,16.24451809,0.2064,0.256,0.64,0.324444444,0.47,0.208,0.421714286,0.045,0.125333333,0.152,0.642,0.017142857,1,0.117333333,0.202352941,0.061,0.1748,0.146,0.97,0,1.8984,0.081904762,0,5.43
3041,"LETTUCE,RED LEAF,RAW",vegetable,greens,92,16.14985122,0.16625,0.225,0.20625,0.416666667,0.1875,0.175,0.333928571,0.065104167,0.083333333,0.0875,0.634375,0.133928571,0.385416667,0.266666667,0.283088235,0.1003125,0.09,0.3125,0.5625,0,9.365,0.044642857,0,10.9609375
3036,"LETTUCE,COS OR ROMAINE,RAW",vegetable,greens,92,16.12717692,0.144705882,0.494117647,0.194117647,0.316993464,0.205882353,0.176470588,0.41512605,0.019607843,0.090196078,0.141176471,0.455882353,0.033613445,0.392156863,0.282352941,0.23183391,0.092058824,0.083529412,0.217647059,2,0,10.24705882,0.036414566,0,7.536764706
974,"TURKEY,LIVER,ALL CLASSES,RAW",meat,poultry,91,15.85436692,0.2853125,0,0.015625,0.388020833,0.046875,0.21796875,0.047767857,0.042643229,0.175520833,0.337109375,0.115625,0.766741071,0.319010417,0.107291667,1.032628676,0.438789063,0.490625,0.40625,1.322265625,2.569010417,4.20328125,0.008928571,0.09765625,0
3816,"BEEF,VAR MEATS&BY-PRODUCTS,LIVER,RAW",meat,redmeat,90,15.73425063,0.30162963,0,0.003703704,0.201646091,0.033333333,0.286666667,0.066243386,0.021296296,0.197530864,3.612962963,0.114814815,0.42010582,0.016049383,0.093333333,1.20043573,0.487962963,0.531333333,0.401111111,0.537037037,7.320987654,2.503407407,0.01340388,0.090740741,0.028703704
3194,"SEAWEED,LAVER,RAW",other,alga,89,15.51049033,0.332,0.034285714,0.2,0.285714286,0.014285714,0.165714286,0.290612245,0.057142857,0.2,0.377142857,1.411428571,0.028571429,1.857142857,0.186666667,0.749579832,0.21,0.148857143,0.227142857,1.042857143,0,2.972571429,0.136054422,0,0.142857143
2933,"CABBAGE,CHINESE (PE-TSAI),RAW",vegetable,,86,15.04347996,0.15,0.3,0.48125,0.107638889,0.203125,0.18125,0.425,0.0234375,0.095833333,0.1125,0.59375,0.053571429,2.8125,0.166666667,0.183823529,0.125,0.065625,0.725,1.234375,0,0.3975,0.035714286,0,3.3515625
826,"CHICKEN,LIVER,ALL CLASSES,RAW",meat,poultry,85,14.85875015,0.284369748,0,0.006722689,0.419701214,0.039915966,0.249579832,0.055222089,0.024859944,0.149579832,0.206722689,0.107142857,0.655462185,0.25070028,0.170868347,0.878892734,0.408739496,0.523781513,0.358403361,1.235294118,2.322128852,1.861848739,0.028011204,0,0
3638,"MUSHROOMS,PORTABELLA,EXPOSED TO UV LT,RAW",other,fungus,84,14.63624882,0.191818182,0.236363636,0.013636364,0.078282828,0.113636364,0.490909091,0.472727273,0.017045455,0.160606061,0.65,0.156818182,1.207792208,0,0.178787879,0.347593583,1.021363636,0.518181818,0.336363636,0.318181818,0.037878788,0,0.004329004,5.068181818,0
3049,"MUSHROOMS,BROWN,ITALIAN,OR CRIMINI,RAW",other,fungus,84,14.63343755,0.227272727,0.109090909,0.081818182,0.101010101,0.102272727,0.545454545,0.581818182,0.011363636,0.333333333,1.136363636,0.322727273,1.688311688,0,0.287878788,1.310160428,0.863636364,0.681818182,0.25,0.284090909,0.075757576,0,0.002164502,0.034090909,0
3814,"BEEF,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW",meat,redmeat,83,14.57297844,0.351515152,0,0.013131313,0.258136925,0.042929293,0.25959596,0.075613276,0.076599327,0.129292929,0.215151515,0.071717172,2.034632035,0.158249158,0.24040404,1.687462864,0.405555556,0.401010101,0.335858586,0.247474747,4.62962963,0.282222222,0.010582011,0.113636364,0
3061,"OKRA,RAW",vegetable,,81,14.1027635,0.116969697,0.387878788,0.248484848,0.104377104,0.431818182,0.184848485,0.258874459,0.008838384,0.117171717,0.165151515,1.193939394,0.03030303,1.161616162,0.404040404,0.106951872,0.151515152,0.074242424,0.325757576,0.454545455,0,0.433939394,0.038961039,0,1.185606061
2908,"BROCCOLI,RAW",vegetable,,80,13.96047434,0.165882353,0.305882353,0.138235294,0.119281046,0.154411765,0.194117647,0.265546218,0.040441176,0.080392157,0.072058824,0.308823529,0.105042017,4.37254902,0.139215686,0.202422145,0.093970588,0.168529412,0.257352941,0.463235294,0,0.366470588,0.109243697,0,3.735294118
2852,"ALFALFA SEEDS,SPROUTED,RAW",vegprotein,seed,78,13.64455417,0.346956522,0.330434783,0.139130435,0.231884058,0.293478261,0.304347826,0.098136646,0.010869565,0.266666667,0.341304348,0.408695652,0.037267081,0.594202899,0.220289855,0.322250639,0.104565217,0.244782609,0.073913043,0.391304348,0,0.134782609,0.004140787,0,1.657608696
3324,"SQUASH,SMMR,ALL VAR,RAW",vegetable,green,78,13.58067933,0.15125,0.275,0.09375,0.121527778,0.265625,0.2375,0.467857143,0.005208333,0.120833333,0.159375,0.546875,0.017857143,1.770833333,0.2,0.522058824,0.1521875,0.096875,0.68125,0.453125,0,0.25,0.035714286,0,0.234375
3607,"NOPALES,RAW",vegetable,,77,13.49278206,0.165,0.55,1.025,0.204861111,0.8125,0.1,0.458928571,0.0546875,0.104166667,0.1625,1.428125,0.0625,0.96875,0.05,0.150735294,0.128125,0.104375,0.21875,0.046875,0,0.57125,0,0,0.4140625
3044,"MUSHROOMS,WHITE,RAW",other,fungus,76,13.24148686,0.280909091,0.181818182,0.013636364,0.126262626,0.102272727,0.390909091,0.412987013,0.009469697,0.157575758,0.722727273,0.106818182,0.603896104,0.159090909,0.245454545,1.07486631,0.819772727,0.680454545,0.236363636,0.193181818,0.03030303,0,0.002164502,0.079545455,0
2916,"BRUSSELS SPROUTS,RAW",vegetable,,75,13.03723538,0.157209302,0.353488372,0.097674419,0.180878553,0.13372093,0.160465116,0.258471761,0.024224806,0.065116279,0.081395349,0.391860465,0.053156146,3.294573643,0.215503876,0.123119015,0.086627907,0.071860465,0.254651163,0.354651163,0,0.350697674,0.097452935,0,5.145348837
3215,"SQUASH,SMMR,ZUCCHINI,INCL SKN,RAW",vegetable,green,75,13.02780741,0.142352941,0.235294118,0.094117647,0.120915033,0.264705882,0.223529412,0.438655462,0.019607843,0.125490196,0.155882353,0.520588235,0.016806723,1.754901961,0.176470588,0.325259516,0.132647059,0.12,0.479411765,0.352941176,0,0.235294118,0.033613445,0,0.316176471
3609,"CAULIFLOWER,GREEN,RAW",vegetable,,75,13.01825931,0.190322581,0.412903226,0.106451613,0.130824373,0.161290323,0.2,0.276497696,0.030913978,0.137634409,0.066129032,0.398387097,0.02764977,4.73655914,0.172043011,0.193548387,0.118387097,0.224516129,0.358064516,0.459677419,0,0.1,0.006144393,0,0.814516129
3616,"GRAPE LEAVES,RAW",vegetable,,74,12.89562926,0.120430108,0.47311828,0.390322581,0.157108722,0.255376344,0.097849462,0.083563748,0.004032258,0.048028674,0.22311828,1.534946237,0.013824885,0.198924731,0.028673835,0.223908918,0.126989247,0.02483871,0.215053763,0.22311828,0,5.918494624,0.102406554,0,1.459677419
2950,"CELERY,RAW",vegetable,,74,12.86347435,0.08625,0.4,0.25,0.069444444,0.171875,0.15,0.464285714,0.208333333,0.054166667,0.109375,0.321875,0.035714286,0.322916667,0.0875,0.209558824,0.1,0.15375,0.23125,0.5625,0,0.56125,0.080357143,0,2.2890625
2929,"CABBAGE,SAVOY,RAW",vegetable,,73,12.68798391,0.148148148,0.459259259,0.12962963,0.082304527,0.259259259,0.155555556,0.243386243,0.043209877,0.066666667,0.114814815,0.333333333,0.047619048,1.913580247,0.172839506,0.065359477,0.055555556,0.069259259,0.351851852,0.740740741,0,0.740740741,0.029982363,0,3.185185185
968,"TURKEY,WHL,GIBLETS,RAW",meat,poultry,72,12.62385351,0.293225806,0,0.014516129,0.265232975,0.044354839,0.17983871,0.04562212,0.045698925,0.173655914,0.23266129,0.076612903,0.56797235,0,0.080107527,0.660815939,0.350564516,0.313629032,0.263709677,0.66733871,1.755376344,2.117580645,0.009600614,0.068548387,0
3074,"ONIONS,SPRING OR SCALLIONS (INCL TOPS&BULB),RAW",vegetable,,72,12.54589779,0.114375,0.325,0.225,0.256944444,0.15625,0.115625,0.246428571,0.020833333,0.08125,0.1296875,0.25,0.026785714,0.979166667,0.114583333,0.147058824,0.08203125,0.0234375,0.0953125,0.5,0,0.623125,0.081845238,0,8.0859375
3596,"RADICCHIO,RAW",vegetable,,72,12.5281924,0.124347826,0.156521739,0.082608696,0.137681159,0.141304348,0.173913043,0.37515528,0.039855072,0.179710145,0.741304348,0.3,0.055900621,0.579710145,0.046376812,0.071611253,0.055434783,0.116956522,0.123913043,0.652173913,0,0.023478261,0.467908903,0,13.86956522
2986,"COWPEAS,YOUNG PODS W/SEEDS,RAW",vegprotein,legume,72,12.5233229,0.15,0.3,0.147727273,0.126262626,0.329545455,0.147727273,0.13961039,0.003787879,0.051515152,0.113636364,0.35,0.029220779,1.25,0.227272727,0.187165775,0.136363636,0.214772727,0.196590909,0.301136364,0,0.622272727,0.053030303,0,0.894886364
3618,"PEPPER,BANANA,RAW",vegetable,,71,12.31802131,0.122962963,0.503703704,0.051851852,0.094650206,0.157407407,0.118518519,0.270899471,0.020061728,0.061728395,0.174074074,0.185185185,0.015873016,5.104938272,0.2,0.117647059,0.23,0.098148148,0.661111111,0.268518519,0,0.251851852,0.121693122,0,0.439814815
3619,"PEPPERS,SERRANO,RAW",vegetable,,70,12.22992331,0.10875,0.4625,0.034375,0.149305556,0.171875,0.125,0.272321429,0.013020833,0.054166667,0.2015625,0.2921875,0.017857143,2.338541667,0.1125,0.148897059,0.24015625,0.0625,0.7890625,0.1796875,0,0.585625,0.102678571,0,0.4609375
3213,"SQUASH,SUMMER,SCALLOP,RAW",vegetable,green,70,12.21999939,0.133333333,0.266666667,0.105555556,0.12345679,0.319444444,0.2,0.288888889,0.002314815,0.107407407,0.283333333,0.436111111,0.015873016,1.666666667,0.259259259,0.098039216,0.166666667,0.056666667,0.302777778,0.416666667,0,0.241111111,0.034391534,0,0.229166667
3342,"SEAWEED,WAKAME,RAW",other,alga,70,12.21938712,0.134666667,0.044444444,0.333333333,0.269135802,0.594444444,0.177777778,0.031746032,0.807407407,0.056296296,0.315555556,1.555555556,0.022222222,0.111111111,0.088888889,0.300653595,0.177777778,0.154888889,0.002222222,1.088888889,0,0.16,0.105820106,0,0.147222222
3629,"MUSHROOMS,OYSTER,RAW",other,fungus,70,12.2039111,0.200606061,0.278787879,0.009090909,0.223905724,0.136363636,0.363636364,0.363636364,0.022727273,0.155555556,0.36969697,0.171212121,0.112554113,0,0.252525253,0.622103387,0.750909091,0.392121212,0.166666667,0.287878788,0,0.029090909,0,0.21969697,0
3621,"PEPPERS,JALAPENO,RAW",vegetable,,70,12.17381505,0.062758621,0.386206897,0.04137931,0.04789272,0.129310345,0.089655172,0.244334975,0.004310345,0.032183908,0.079310345,0.167241379,0.019704433,6.816091954,0.091954023,0.14198783,0.220689655,0.10862069,0.722413793,0.232758621,0,0.743448276,0.587848933,0,0.797413793
3623,"PEPPERS,HUNGARIAN,RAW",vegetable,,67,11.71193688,0.055172414,0.137931034,0.04137931,0.088122605,0.137931034,0.1,0.199014778,0.001436782,0.068965517,0.198275862,0.351724138,0.014778325,5.33908046,0.181609195,0.111561866,0.188275862,0.070689655,0.89137931,0.456896552,0,0.562758621,0.078817734,0,0.426724138
2944,"CAULIFLOWER,RAW",vegetable,,67,11.64556141,0.1536,0.32,0.088,0.093333333,0.15,0.176,0.341714286,0.05,0.072,0.078,0.31,0.034285714,3.213333333,0.133333333,0.141176471,0.1014,0.2668,0.368,0.57,0,0,0.015238095,0,0.775
3083,"PEAS,EDIBLE-PODDED,RAW",vegprotein,legume,65,11.38509178,0.133333333,0.247619048,0.102380952,0.275132275,0.142857143,0.126190476,0.136054422,0.003968254,0.042857143,0.094047619,0.29047619,0.023809524,2.380952381,0.238095238,0.112044818,0.071428571,0.178571429,0.19047619,0.25,0,0.517619048,0.044217687,0,0.744047619
3208,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,RAW",vegetable,green,65,11.37849637,0.106315789,0.210526316,0.110526316,0.128654971,0.263157895,0.168421053,0.333834586,0.004385965,0.101754386,0.242105263,0.452631579,0.015037594,1.692982456,0.178947368,0.126934985,0.117894737,0.084210526,0.273684211,0.25,0,0.157894737,0.032581454,0,0.210526316
3343,"PEPPERS,HOT CHILI,GRN,RAW",vegetable,,65,11.37519761,0.1,0.15,0.045,0.166666667,0.15625,0.115,0.242857143,0.007291667,0.05,0.2175,0.29625,0.017857143,10.10416667,0.15,0.132352941,0.11875,0.01525,0.3475,0.14375,0,0.5895,0.082142857,0,0.446875
3037,"LETTUCE,ICEBERG (INCL CRISPHEAD TYPES),RAW",vegetable,greens,65,11.36294712,0.128571429,0.342857143,0.128571429,0.162698413,0.125,0.142857143,0.287755102,0.029761905,0.071428571,0.089285714,0.446428571,0.010204082,0.333333333,0.195238095,0.105042017,0.043928571,0.065,0.15,0.517857143,0,0.717142857,0.06122449,0,2.151785714
4618,"OYSTER,EASTERN,WILD,RAW",meat,seafood,65,11.3300175,0.223921569,0,0.115686275,0.502178649,0.088235294,0.190196078,0.087394958,0.069444444,5.137254902,2.801960784,0.290196078,0.551820728,0,0.023529412,0.103806228,0.090686275,0.04372549,0.030392157,0.034313725,2.859477124,0.017254902,0.079365079,0.004901961,0.024509804
2883,"MUNG BNS,MATURE SEEDS,SPROUTED,RAW",vegprotein,legume,65,11.30572451,0.202666667,0.24,0.043333333,0.168518519,0.175,0.18,0.141904762,0.008333333,0.091111111,0.273333333,0.313333333,0.028571429,0.733333333,0.186666667,0.243137255,0.124833333,0.126666667,0.146666667,0.508333333,0,0.014,0.015873016,0,1.375
3473,"PEPPERS,SWT,RED,RAW",vegetable,,65,11.27345754,0.063870968,0.270967742,0.022580645,0.077060932,0.096774194,0.083870968,0.194470046,0.005376344,0.053763441,0.027419355,0.180645161,0.004608295,6.865591398,0.116129032,0.161290323,0.157903226,0.102258065,0.469354839,0.370967742,0,2.02,0.242703533,0,0.197580645
2891,"BEANS,SNAP,GREEN,RAW",vegprotein,legume,64,11.24700157,0.118064516,0.348387097,0.119354839,0.184587814,0.201612903,0.122580645,0.194470046,0.008064516,0.051612903,0.111290323,0.348387097,0.02764977,0.655913978,0.176344086,0.197343454,0.118387097,0.072580645,0.227419355,0.266129032,0,0.44516129,0.062980031,0,0.580645161
3193,"SEAWEED,KELP,RAW",other,alga,64,11.14017196,0.078139535,0.120930233,0.390697674,0.368217054,0.703488372,0.097674419,0.059136213,0.225775194,0.190697674,0.151162791,0.23255814,0.023255814,0.11627907,0.07751938,0.205198358,0.054651163,0.149302326,0.002325581,1.046511628,0,0.053953488,0.096345515,0,1.918604651
3635,"MUSHROOMS,MAITAKE,RAW",other,fungus,64,11.11384111,0.12516129,0.348387097,0.003225806,0.053763441,0.080645161,0.238709677,0.188018433,0.001344086,0.161290323,0.406451613,0.09516129,0.101382488,0,0.313978495,0.459203036,1.062096774,0.087096774,0.090322581,0.169354839,0,0,0.001536098,9.056451613,0
3258,"TOMATOES,RED,RIPE,RAW,YEAR RND AVERAGE",fruit,,63,10.97673499,0.097777778,0.266666667,0.055555556,0.083333333,0.152777778,0.133333333,0.376190476,0.011574074,0.062962963,0.163888889,0.316666667,0,1.268518519,0.137037037,0.062091503,0.165,0.049444444,0.222222222,0.208333333,0,0.925555556,0.142857143,0,0.548611111
2995,"CUCUMBER,PEELED,RAW",vegetable,,63,10.95447075,0.098333333,0.233333333,0.116666667,0.101851852,0.25,0.175,0.323809524,0.006944444,0.094444444,0.295833333,0.304166667,0.011904762,0.444444444,0.172222222,0.12254902,0.015416667,0.2,0.2125,0.291666667,0,0.12,0.011904762,0,0.75
3176,"PUMPKIN,RAW",vegetable,,63,10.94904,0.076923077,0.076923077,0.080769231,0.170940171,0.115384615,0.169230769,0.373626374,0.001602564,0.082051282,0.244230769,0.240384615,0.016483516,0.576923077,0.128205128,0.248868778,0.115384615,0.114615385,0.117307692,0.153846154,0,6.548461538,0.194139194,0,0.052884615
3076,"ONIONS,WELSH,RAW",vegetable,,62,10.91517028,0.111764706,0.282352941,0.052941176,0.199346405,0.169117647,0.144117647,0.178151261,0.020833333,0.101960784,0.102941176,0.201470588,0.025210084,1.323529412,0.098039216,0.155709343,0.058823529,0.049705882,0.105882353,0.117647059,0,0.682352941,0.071428571,0,7.110294118
3471,"PEPPERS,HOT CHILI,RED,RAW",vegetable,,62,10.89104899,0.0935,0.15,0.035,0.143055556,0.14375,0.1075,0.23,0.009375,0.043333333,0.16125,0.23375,0.017857143,5.9875,0.12,0.126470588,0.1555,0.05025,0.6325,0.14375,0,0.476,0.082142857,0,0.4375
3104,"PEPPERS,SWT,GRN,RAW",vegetable,,62,10.87835021,0.086,0.34,0.05,0.094444444,0.125,0.1,0.25,0.00625,0.043333333,0.165,0.305,0,6.7,0.19,0.082352941,0.12,0.0495,0.56,0.125,0,0.37,0.088095238,0,0.4625
2927,"CABBAGE,RED,RAW",vegetable,,62,10.87801904,0.092258065,0.270967742,0.14516129,0.143369176,0.129032258,0.096774194,0.223963134,0.036290323,0.047311828,0.027419355,0.391935484,0.02764977,3.064516129,0.137634409,0.130929791,0.067419355,0.047419355,0.337096774,0.14516129,0,0.72,0.016897081,0,1.540322581
2955,"CHAYOTE,FRUIT,RAW",fruit,,61,10.68297125,0.086315789,0.357894737,0.089473684,0.099415205,0.157894737,0.094736842,0.187969925,0.004385965,0.259649123,0.323684211,0.497368421,0.015037594,0.675438596,0.087719298,0.089783282,0.123684211,0.131052632,0.2,1.223684211,0,0,0.030075188,0,0.269736842
3601,"FENNEL,BULB,RAW",vegetable,,61,10.67189347,0.08,0.4,0.158064516,0.130824373,0.137096774,0.161290323,0.38156682,0.069892473,0.043010753,0.106451613,0.308064516,0.032258065,0.64516129,0.021505376,0.060721063,0.103225806,0.07483871,0.075806452,0.217741935,0,0.621290323,0.089093702,0,2.532258065
2925,"CABBAGE,RAW",vegetable,,60,10.54442574,0.1024,0.4,0.16,0.104444444,0.12,0.104,0.194285714,0.03,0.048,0.038,0.32,0.017142857,2.44,0.162666667,0.094117647,0.0468,0.0848,0.248,0.43,0,0.0784,0.028571429,0,3.8
3257,"TOMATOES,GREEN,RAW",fruit,,60,10.48813259,0.104347826,0.191304348,0.056521739,0.123188406,0.108695652,0.12173913,0.253416149,0.023550725,0.020289855,0.195652174,0.217391304,0.02484472,1.695652174,0.173913043,0.10230179,0.108695652,0.217391304,0.176086957,0.097826087,0,0.55826087,0.078674948,0,0.548913043
3340,"SEAWEED,SPIRULINA,RAW",other,bacteria,58,10.21660613,0.455384615,0.061538462,0.046153846,0.596153846,0.182692308,0.042307692,0.13956044,0.157051282,0.051282051,1.148076923,0.357692308,0.038461538,0.057692308,0.569230769,0.773755656,0.23,0.125,0.065384615,0.086538462,0,0.043076923,0.08974359,0,0.120192308
4615,"MUSSEL,BLUE,RAW",meat,seafood,58,10.11583228,0.276744186,0,0.030232558,0.255167959,0.098837209,0.229069767,0.106312292,0.138565891,0.124031008,0.054651163,1.976744186,0.744186047,0.15503876,0.124031008,0.143638851,0.093023256,0.058139535,0.029069767,0.122093023,2.325581395,0.037209302,0.030454042,0,0.001453488
2857,"ARTICHOKES,(GLOBE OR FRENCH),RAW",vegetable,,58,10.09525099,0.139148936,0.459574468,0.093617021,0.151300236,0.319148936,0.191489362,0.224924012,0.083333333,0.069503546,0.245744681,0.272340426,0.006079027,0.414893617,0.10212766,0.082603254,0.111276596,0.071914894,0.123404255,0.361702128,0,0.005531915,0.019250253,0,0.393617021
2871,"BAMBOO SHOOTS,RAW",vegetable,,58,10.05515571,0.192592593,0.325925926,0.048148148,0.102880658,0.027777778,0.218518519,0.564021164,0.00617284,0.271604938,0.351851852,0.485185185,0.042328042,0.24691358,0.37037037,0.152505447,0.111111111,0.05962963,0.444444444,0.064814815,0,0.014814815,0.176366843,0,0
3182,"RADISHES,RAW",vegetable,,57,9.959121434,0.085,0.4,0.15625,0.118055556,0.15625,0.125,0.416071429,0.1015625,0.116666667,0.15625,0.215625,0.053571429,1.541666667,0.05,0.143382353,0.079375,0.103125,0.221875,0.390625,0,0.00875,0,0,0.1015625
3192,"SEAWEED,IRISHMOSS,RAW",other,alga,56,9.800916082,0.061632653,0.106122449,0.146938776,1.009070295,0.734693878,0.320408163,0.036734694,0.056972789,0.265306122,0.152040816,0.37755102,0.020408163,0.102040816,0.020408163,0.55942377,0.060510204,0.035918367,0.070408163,0.928571429,0,0.048163265,0.084548105,0,0.12755102
2994,"CUCUMBER,WITH PEEL,RAW",vegetable,,54,9.412194971,0.086666667,0.133333333,0.106666667,0.103703704,0.216666667,0.16,0.28,0.005555556,0.088888889,0.136666667,0.263333333,0.028571429,0.311111111,0.12,0.129411765,0.032666667,0.172666667,0.133333333,0.116666667,0,0.14,0.00952381,0,1.366666667
