"","food","kalescale","nd","protein","fiber","calcium","iron","magnesium","phosphorous","potassium","sodium","zinc","copper","manganese","selenium","vitc","thiamin","riboflavin","niacin","pantothenicacid","vitb6","folate","vitb12","vita","vite","vitd","vitk"
"3911","BEEF,LOIN,TNDRLN STEAK,BNLESS,L & F,0"" F,A GRDS,CKD,GRILLED",25,4.43039705186127,0.289099526066351,0,0.00616113744075829,0.0853080568720379,0.0213270142180095,0.121800947867299,0.04739336492891,0.0112559241706161,0.133017377567141,0.0218009478672986,0.00213270142180095,0.170616113744076,0,0.0195892575039494,0.11011987733482,0.132938388625592,0.0168720379146919,0.162796208530806,0.00829383886255924,0.323854660347551,0.00208530805687204,0.00315955766192733,0.00355450236966825,0.00947867298578199
"3942","BEEF,SHRT LOIN,T-BONE STEAK,BONE-IN,LN,1/8"" FAT,ALL GRDS,RAW",25,4.43028490402552,0.290457516339869,0,0.0137254901960784,0.0602759622367465,0.0179738562091503,0.130718954248366,0.049859943977591,0.011437908496732,0.169063180827887,0.0189542483660131,0.000980392156862745,0.212885154061625,0,0.0235294117647059,0.0826605151864667,0.187941176470588,0.0233986928104575,0.208496732026144,0.0065359477124183,0.197167755991285,0.000915032679738562,0.00809212573918456,0.00490196078431373,0.00980392156862745
"2565","PORK,FRSH,LOIN,CNTR RIB (ROASTS),BONE-IN,LN,CKD,RSTD",25,4.43012317221096,0.279805825242718,0,0.00631067961165049,0.0275080906148867,0.0266990291262136,0.118446601941748,0.0398058252427184,0.0192152103559871,0.1,0.0199029126213592,0.00169902912621359,0.298890429958391,0,0.178640776699029,0.0890919474585951,0.242791262135922,0.0761650485436893,0.125242718446602,0,0.0720064724919094,0.00087378640776699,0.0053166897827092,0.029126213592233,0
"4469","CISCO,SMOKED",25,4.43010231107602,0.184858757062147,0,0.0146892655367232,0.0153797865662272,0.0240112994350282,0.0847457627118644,0.0472962066182405,0.113229755178908,0.0112994350282486,0.0607344632768362,0.00593220338983051,0.146085552865214,0,0.0173258003766478,0.0528414755732802,0.0652542372881356,0.0174011299435028,0.0757062146892655,0.00282485875706215,0.401129943502825,0.106553672316384,0.00591875168146355,0.748587570621469,0.000706214689265537
"5402","LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN,1/8""FAT,RAW",25,4.43008323329374,0.29021897810219,NA,0.010948905109489,0.0624493106244931,0.0401459854014599,0.140875912408759,0.0677789363920751,0.0252433090024331,0.202433090024331,0.0507299270072993,0.00547445255474452,0.0802919708029197,NA,0.0583941605839416,0.103048518677544,0.167153284671533,0.0572992700729927,0.109124087591241,NA,0.3661800486618,NA,NA,NA,NA
"4747","BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,WO/SALT",25,4.42947645059671,0.136535433070866,0.233070866141732,0.0220472440944882,0.128608923884514,0.0885826771653543,0.111811023622047,0.0906636670416198,0.000656167979002625,0.0561679790026247,0.0952755905511811,0.187795275590551,0.0134983127109111,0.015748031496063,0.083989501312336,0.0268642890226957,0.022755905511811,0.0173228346456693,0.047244094488189,0.255905511811024,0,0,0.00112485939257593,0,0.0826771653543307
"3927","BEEF,TOP SIRLOIN,STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",25,4.42590885716524,0.322234042553191,0,0.00904255319148936,0.0611702127659574,0.0345744680851064,0.126063829787234,0.0577507598784195,0.0139627659574468,0.203900709219858,0.0257978723404255,0.00292553191489362,0.266717325227964,0,0.0283687943262411,0.0484981226533166,0.237686170212766,0.0316489361702128,0.167553191489362,0.0132978723404255,0.167553191489362,0,0.0101317122593718,NA,0.00930851063829787
"3952","BEEF,RIB,EYE,SML END (RIBS 10- 12) LN,0"" FAT,SEL,CKD,BRLD",25,4.42519690384044,0.328901098901099,0,0.0115384615384615,0.0561660561660562,0.0357142857142857,0.132967032967033,0.0615384615384615,0.0144230769230769,0.2,0.0222527472527473,0.00302197802197802,0.292778649921507,0,0.0311355311355311,0.0513897866839043,0.24032967032967,0.0324175824175824,0.181593406593407,0.0137362637362637,0.130952380952381,0,0.00994243851386709,NA,0.00961538461538462
"1923","CEREALS RTE,POST,SHREDDED WHEAT,LIGHTLY FRSTD,SPOON-SIZE",25,4.42510346774597,0.0443181818181818,0.109090909090909,0.00369318181818182,0.0546085858585859,0.0660511363636364,0.0784090909090909,0.0265422077922078,0.00224905303030303,0.0545454545454545,0.0245738636363636,0.596306818181818,0.0166396103896104,0,0.136363636363636,0.137032085561497,0.136647727272727,0.0250852272727273,0.136363636363636,0.136363636363636,0.136363636363636,0,0.00432900432900433,0,0.00355113636363636
"870","CHICKEN,BROILERS OR FRYERS,DK MEAT,DRUMSTK,MEAT ONLY,RAW",25,4.42467025970689,0.334655172413793,0,0.00775862068965517,0.0363984674329502,0.0431034482758621,0.15,0.0554187192118227,0.040948275862069,0.117816091954023,0.028448275862069,0.00603448275862069,0.268472906403941,0,0.0517241379310345,0.111561866125761,0.224051724137931,0.0948275862068965,0.164224137931034,0.00862068965517241,0.0732758620689655,0.00379310344827586,0.00738916256157635,0.0021551724137931,0.03125
"6980","SPAGHETTI W/ MEAT SAU,FRZ ENTREE",25,4.42457170413265,0.112222222222222,0.08,0.02,0.0771604938271605,0.0416666666666667,0.0544444444444444,0.0457142857142857,0.110185185185185,0.0377777777777778,0.0694444444444444,0.118333333333333,0.188888888888889,0.1,0.0903703703703704,0.871241830065359,0.00983333333333333,0.00788888888888889,0.0388888888888889,0.127777777777778,0.0111111111111111,0.0386666666666667,0.0264550264550265,0,0.00972222222222222
"4571","TROUT,RAINBOW,WILD,CKD,DRY HEAT",25,4.42429216259671,0.3056,0,0.0573333333333333,0.0140740740740741,0.0516666666666667,0.179333333333333,0.0853333333333333,0.0155555555555556,0.0226666666666667,0.0193333333333333,0.007,0.125714285714286,0.0222222222222222,0.0675555555555555,0.0380392156862745,0.192333333333333,0.071,0.115333333333333,0.0316666666666667,0.7,0.00666666666666667,NA,NA,NA
"4136","BEEF,CHUCK,TOP BLADE,LN,0"" FAT,SEL,CKD,BRLD",25,4.4240102836463,0.284347826086957,0,0.00380434782608696,0.0845410628019324,0.0326086956521739,0.117934782608696,0.0472049689440994,0.0153985507246377,0.323188405797101,0.0304347826086956,NA,0.15527950310559,0,0.0510869565217391,0.0728900255754476,0.110027173913043,NA,0.129891304347826,0.0122282608695652,0.342391304347826,0,0.0041407867494824,NA,NA
"7219","BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0"" FAT,SEL,CKD,GRLD",25,4.42331175866748,0.213805970149254,0,0.00298507462686567,0.11318407960199,0.0242537313432836,0.0735074626865672,0.0302771855010661,0.0108830845771144,0.183582089552239,0.0404850746268657,0.0404850746268657,0.191897654584222,0,0.0298507462686567,0.188762071992976,0.104570895522388,0.0496268656716418,0.089365671641791,0.00652985074626866,0.468283582089552,0.000671641791044776,0.00124378109452736,0.00652985074626866,0.00746268656716418
"2268","GOOSEBERRIES,RAW",25,4.41984901420996,0.04,0.390909090909091,0.0568181818181818,0.0391414141414141,0.0568181818181818,0.0613636363636364,0.128571428571429,0.000946969696969697,0.0181818181818182,0.0795454545454546,0.163636363636364,0.0194805194805195,1.04924242424242,0.0606060606060606,0.0401069518716578,0.0340909090909091,0.065,0.0909090909090909,0.0340909090909091,0,0.131818181818182,0.04004329004329,NA,NA
"4985","SOY FLR,FULL-FAT,RSTD,CRUDE PROT BASIS (N X 6.25)",25,4.41968932166475,0.173530751708428,NA,0.0428246013667426,0.0736522399392559,0.210136674259681,0.108428246013667,0.132834363813863,0.00113895216400911,0.0543659832953683,0.252961275626424,0.236560364464692,0.0244061178001952,0,0.0625664388762339,0.12608870427442,0.0374259681093394,0.0275398633257403,0.0399772209567198,0.129271070615034,0,0.00501138952164009,NA,0,NA
"3653","SESAME SEEDS,WHL,RSTD&TSTD",25,4.41957564166708,0.0600353982300885,0.0991150442477876,0.175044247787611,0.145132743362832,0.157522123893805,0.112920353982301,0.0240202275600506,0.000811209439528024,0.0844837758112094,0.21858407079646,0.220884955752212,0.0869785082174463,0,0.0947492625368732,0.0261322228006247,0.0405398230088496,0.000902654867256637,0.0709734513274336,0.0433628318584071,0,0.00031858407079646,NA,0,NA
"1225","SOUP,PEA,SPLIT W/HAM,CND,CHUNKY,RTS",25,4.41956820975589,0.12,0.0883116883116883,0.0181818181818182,0.0642135642135642,0.0519480519480519,0.0961038961038961,0.0471243042671614,0.162878787878788,0.112554112554113,0.0649350649350649,0.162337662337662,0.0760667903525046,0.0627705627705628,0.0415584415584416,0.0297937356760886,0.0681818181818182,0.025974025974026,0.0584415584415584,0.00649350649350649,0.0216450216450216,0.527272727272727,0.0123685837971552,0,0.121753246753247
"1965","CEREALS RTE,HEALTH VALLEY,FIBER 7 FLAKES",25,4.4182353227267,0.0818130311614731,0.159773371104816,0.0201133144475921,0.0399748190116462,0.101983002832861,0.0926345609065156,0.0388506677458519,0.0236071765816808,0.0545797922568461,0.0677053824362606,0.457365439093484,0.0768919465803319,0.0198300283286119,0.0999055712936733,0.0999833361106482,0.099929178470255,0.0207648725212465,0.0998583569405099,0.0998583569405099,0.100094428706327,0.02,0.0133549170376366,0,0.00779036827195467
"7508","BEEF,GROUND,93% LN MEAT /7% FAT,PATTY,CKD,PAN-BROILED",25,4.41649399840423,0.292114285714286,0,0.00628571428571429,0.0895238095238095,0.0342857142857143,0.125714285714286,0.0605714285714286,0.0171428571428571,0.243809523809524,0.0254285714285714,0.00342857142857143,0.170612244897959,0,0.0163809523809524,0.0594957983193277,0.176428571428571,0.0366857142857143,0.110285714285714,0.01,0.265714285714286,0.00114285714285714,0.00353741496598639,0.00285714285714286,0.00785714285714286
"1443","CAMPBELL'S CHUNKY SOUPS,OLD FASHIONED VEG BF SOUP",25,4.41587142280278,0.128979591836735,0.106122448979592,0.0346938775510204,0.0612244897959184,0.0510204081632653,0.0979591836734694,0.0950437317784257,0.29421768707483,0.0802721088435374,0.0275510204081633,0.0714285714285714,0.087463556851312,0,0.0204081632653061,0.0192076830732293,0.102244897959184,NA,NA,NA,NA,1.05918367346939,NA,NA,NA
"2162","CEREALS,KELLOGG'S SPL K NOURISH,CINN RAISIN PECAN,DRY",25,4.41453722540623,0.0762162162162162,0.0994594594594595,0.104054054054054,0.156006006006006,0.0777027027027027,0.116486486486487,0.0251737451737452,0.0332207207207207,0.0340540540540541,NA,NA,NA,0.103603603603604,0.102702702702703,0.101748807631161,0.103918918918919,NA,0.102702702702703,0.104054054054054,0.0900900900900901,0.052,0.0334620334620335,0.126351351351351,NA
"81","MILK,BTTRMLK,FLUID,CULTURED,LOWFAT",25,4.41428356206367,0.1655,0,0.29,0.00694444444444444,0.06875,0.2225,0.107857142857143,0.197916666666667,0.07,0.01375,0.0025,0.0714285714285714,0.0416666666666667,0.0566666666666667,0.226470588235294,0.00725,0.06875,0.0425,0.03125,0.0916666666666667,0.0235,0.00595238095238095,0.00625,0.003125
"2801","PORK,CURED,HAM,SHANK,BONE-IN,LN & FAT,UNHTD",25,4.41279878682285,0.244180790960452,0,0.00338983050847458,0.0288763339610797,0.0282485875706215,0.13728813559322,0.0547215496368039,0.192090395480226,0.0821092278719397,0.0980225988700565,0.00621468926553672,0.16545601291364,0,0.167231638418079,0.0724493187105351,0.180282485875706,0.0350282485875706,0.121186440677966,0,0.0508474576271186,0.000677966101694915,0.00834005918751681,NA,0
"2493","NANCE,FRZ,UNSWTND",25,4.41238781726626,0.0180821917808219,0.410958904109589,0.063013698630137,0.0289193302891933,0.0684931506849315,0.0136986301369863,0.0954990215264188,0.00171232876712329,0.00821917808219178,0.0280821917808219,0.16986301369863,0.00782778864970646,2.11187214611872,0.0136986301369863,0.0145044319097502,0.0198630136986301,0.0246575342465753,0.0143835616438356,0.0273972602739726,NA,0.0202739726027397,0.0815394651011089,NA,0.203767123287671
"3800","BEEF,SHRT LOIN,PRTRHS STEAK,LN,1/8"" FAT,CHOIC,RAW",25,4.41192510474546,0.274906832298137,0,0.0111801242236025,0.0683229813664596,0.0170807453416149,0.129813664596273,0.0489795918367347,0.0144927536231884,0.149482401656315,0.0180124223602484,0.00093167701863354,0.204081632653061,0,0.0211180124223602,0.100474972597735,0.168074534161491,NA,0.200931677018634,0.0046583850931677,0.199792960662526,0,0.00384501626737652,0.0046583850931677,0.0100931677018634
"4813","PEANUT FLOUR,LOW FAT",25,4.41169603391026,0.157943925233645,0.147663551401869,0.0303738317757009,0.0615264797507788,0.0280373831775701,0.118691588785047,0.0906542056074766,9.73520249221184e-05,0.0933021806853583,0.238200934579439,0.494275700934579,0.02369826435247,0,0.071183800623053,0.0236393622869709,0.134334112149533,0.0360514018691589,0.0355140186915888,0.0776869158878505,0,0,NA,0,NA
"3459","ONIONS,FRZ,WHL,CKD,BLD,DRND,W/SALT",25,4.40953190854288,0.0546153846153846,0.215384615384615,0.103846153846154,0.0726495726495727,0.0769230769230769,0.00769230769230769,0.110989010989011,0.391025641025641,0.0230769230769231,0.0461538461538462,0.0769230769230769,0.021978021978022,0.326923076923077,0.041025641025641,0.0407239819004525,0.0253846153846154,0.03,0.134615384615385,0.125,0,0.00153846153846154,0.00183150183150183,0,0.0144230769230769
"4718","BEANS,ADZUKI,MATURE SEEDS,CKD,BLD,WO/SALT",25,4.40902954872766,0.1175,0.228125,0.021875,0.0868055555555556,0.1015625,0.13125,0.11875,0.00260416666666667,0.0921875,0.11640625,0.223828125,0.0133928571428571,0,0.0598958333333333,0.0294117647058824,0.0280078125,0.03359375,0.0375,0.236328125,0,0.0009375,NA,0,NA
"2098","CEREALS RTE,POST,HONEY BUNCHES OF OATS W/ VANILLA BUNCHES",25,4.40893309273047,0.0401015228426396,0.0791878172588832,0.0083756345177665,0.407501410039481,0.0475888324873096,0.0588832487309645,0.0189992748368383,0.0282360406091371,0.11336717428088,0.0380710659898477,NA,0.0264684554024656,0,0.11844331641286,0.119438638399522,0.112944162436548,NA,0.114213197969543,0.226522842639594,0.114213197969543,0.0906598984771574,0.0113608895334784,0.0678934010152284,0.0104695431472081
"4796","MUNGO BNS,MATURE SEEDS,RAW",25,4.40841178256606,0.147859237536657,0.21466275659824,0.0404692082111437,0.123330074942978,0.19574780058651,0.111143695014663,0.0823627984918308,0.00464320625610948,0.0654936461388074,0.143841642228739,0.223900293255132,0.0343527440301634,0,0.0533724340175953,0.0438157667759186,0.021217008797654,0.0265689149560117,0.0412023460410557,0.158357771260997,0,0.00134897360703812,NA,0,NA
"5727","ENGLISH MUFFINS,WHOLE-WHEAT",25,4.40685502920048,0.0866995073891626,0.132019704433498,0.130541871921182,0.0670498084291188,0.0874384236453202,0.138916256157635,0.0295566502463054,0.0747126436781609,0.0525451559934319,0.0522167487684729,0.440886699507389,0.283603096410978,0,0.0985221674876847,0.0405679513184584,0.0839901477832512,0.0342364532019704,0.0401477832512315,0.0603448275862069,0,0.000492610837438424,0.00961764015951208,0,0.0061576354679803
"72","MILK,RED FAT,FLUID,2% MILKFAT,W/ ADDED VIT A & VITAMIN D",25,4.40586798583741,0.132,0,0.24,0.00222222222222222,0.055,0.184,0.08,0.0391666666666667,0.064,0.006,0.014,0.0714285714285714,0.00666666666666667,0.052,0.217647058823529,0.0092,0.0712,0.038,0.025,0.176666666666667,0.076,0.00285714285714286,0.245,0.005
"2452","TANGERINES,(MANDARIN ORANGES),CND,JUC PK,DRND",25,4.40161942414847,0.0394736842105263,0.126315789473684,0.0315789473684211,0.0394736842105263,0.0723684210526316,0.0289473684210526,0.102255639097744,0.00548245614035088,0.0929824561403509,0.0539473684210526,NA,0.0150375939849624,1.48684210526316,0.154385964912281,0.0479876160990712,0.0585526315789474,NA,0.0565789473684211,0.0328947368421053,0,0.690526315789474,0.018796992481203,0,0
"3458","ONIONS,FRZ,CHOPD,CKD,BLD,DRND,W/SALT",25,4.39911301472915,0.0592307692307692,0.261538461538462,0.0615384615384615,0.0641025641025641,0.0576923076923077,0.0730769230769231,0.118681318681319,0.397435897435897,0.017948717948718,0.0365384615384615,0.136538461538462,0.021978021978022,0.166666666666667,0.058974358974359,0.0565610859728507,0.0267307692307692,0.0380769230769231,0.132692307692308,0.125,0,0.00153846153846154,0.00183150183150183,0,0.0144230769230769
"216","YOGURT,GREEK,PLN,NONFAT",25,4.3980917557914,0.345423728813559,0,0.186440677966102,0.00659133709981168,0.0466101694915254,0.228813559322034,0.0682808716707022,0.0254237288135593,0.0587570621468927,0.0144067796610169,0.0076271186440678,0.234866828087167,0,0.0259887005649717,0.277168494516451,0.0176271186440678,0.0561016949152542,0.0533898305084746,0.0296610169491525,0.211864406779661,0.00135593220338983,0.000807102502017756,0,0
"7220","BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0"" FAT,SEL,RAW",25,4.39718479749277,0.193333333333333,0,0.00303030303030303,0.10662177328844,0.0265151515151515,0.0772727272727273,0.0375180375180375,0.0136784511784512,0.180471380471381,0.0441919191919192,0.0441919191919192,0.173160173160173,0,0.037037037037037,0.170825906120024,0.108838383838384,0.0575757575757576,0.10530303030303,0.00378787878787879,0.434343434343434,0.000909090909090909,0.00288600288600289,0.00757575757575758,0.00946969696969697
"4765","BEANS,WHITE,MATURE SEEDS,CND",25,4.39681865111277,0.127368421052632,0.168421052631579,0.0640350877192983,0.145711500974659,0.111842105263158,0.0798245614035088,0.113784461152882,0.124269005847953,0.0654970760233918,0.101754385964912,0.225877192982456,0.0200501253132832,0,0.056140350877193,0.0190918472652219,0.00495614035087719,0.0162280701754386,0.0328947368421053,0.142543859649123,0,0,0.032999164578112,0,0.0317982456140351
"5008","LOMA LINDA TENDER BITS,CND,UNPREP",25,4.39674833616197,0.223703703703704,0.127407407407407,0.0125925925925926,0.0658436213991769,NA,0.0651851851851852,0.0137566137566138,0.189197530864198,0.0493827160493827,NA,NA,NA,0,0.246913580246914,0.261437908496732,0.244444444444444,0.133333333333333,0.037037037037037,NA,0.0123456790123457,0,NA,NA,NA
"128","EGG,GOOSE,WHOLE,FRESH,RAW",25,4.39481439069957,0.149945945945946,0,0.0324324324324324,0.109309309309309,0.0216216216216216,0.112432432432432,0.0324324324324324,0.0310810810810811,0.0479279279279279,0.0167567567567568,0.0102702702702703,0.284942084942085,0,0.052972972972973,0.121462639109698,0.00510810810810811,0.0950810810810811,0.0637837837837838,0.102702702702703,0.459459459459459,0.0702702702702703,0.0332046332046332,0.0891891891891892,0.0027027027027027
"8502","EGGPLANT,PICKLED",25,4.39411320536134,0.036734693877551,0.204081632653061,0.0510204081632653,0.0873015873015873,0.0306122448979592,0.0183673469387755,0.00699708454810496,1.4234693877551,0.0312925170068027,0.176530612244898,NA,0.0174927113702624,0,0.0680272108843537,0.0840336134453782,0.0673469387755102,NA,0.142857142857143,0.102040816326531,0,0.0204081632653061,0.00291545189504373,0,0.0943877551020408
"5244","GAME MEAT,DEER,CKD,RSTD",25,4.39243049156871,0.382405063291139,0,0.00443037974683544,0.157172995780591,0.0379746835443038,0.143037974683544,0.0605786618444846,0.0142405063291139,0.116033755274262,0.0949367088607595,0.0145569620253165,0.116636528028933,0,0.0759493670886076,0.223380491437081,0.212341772151899,NA,NA,NA,NA,0,NA,NA,NA
"4739","BEANS,GREAT NORTHERN,MATURE SEEDS,CKD,BLD,WO/SALT",25,4.39165231166826,0.141186440677966,0.23728813559322,0.0576271186440678,0.100282485875706,0.105932203389831,0.139830508474576,0.0946731234866828,0.000706214689265537,0.0497175141242938,0.104661016949153,0.219491525423729,0.049636803874092,0.018361581920904,0.0892655367231638,0.0294117647058824,0.0288559322033898,0.0225423728813559,0.0495762711864407,0.216101694915254,0,0.000169491525423729,NA,0,NA
